Source,Target,Timestamp
809,847,1088850360
303,167,1088852340
242,783,1088853360
242,787,1088853420
1520,63,1088865840
85,1434,1088871180
525,557,1088874720
1431,431,1088875200
81,1434,1088881080
1346,1314,1088881320
843,249,1088882040
249,983,1088883180
1713,1387,1088883240
1387,1713,1088883420
1713,1387,1088883540
249,843,1088883780
1387,1713,1088883840
1713,1387,1088883840
431,1431,1088883900
249,175,1088883960
1548,1713,1088885520
843,249,1088885820
95,561,1088886000
843,1237,1088886060
249,843,1088886240
249,44,1088886360
1472,1346,1088886840
1647,1297,1088889180
1500,708,1088889660
1713,1548,1088889900
1730,1713,1088890860
249,1730,1088891100
249,809,1088891160
809,249,1088891220
249,809,1088891400
1548,1713,1088892360
193,63,1088892660
847,809,1088892900
44,249,1088893020
394,1190,1088893740
249,44,1088894100
429,191,1088894100
582,1343,1088894460
582,1436,1088894520
249,582,1088895000
447,1667,1088895900
768,1280,1088896020
1713,1548,1088896320
249,969,1088896680
1713,249,1088896740
1713,809,1088896800
1713,1730,1088896860
697,214,1088896980
1713,697,1088897040
697,1713,1088897040
1713,697,1088897100
1713,1118,1088897400
249,1713,1088897460
1713,36,1088897880
697,1713,1088898240
224,175,1088898420
249,32,1088898780
32,249,1088898960
32,1488,1088899020
32,697,1088899080
847,969,1088899140
32,312,1088899380
249,32,1088899500
32,249,1088899680
32,1231,1088899740
249,32,1088899740
462,713,1088899980
462,1713,1088900040
32,249,1088900100
249,32,1088900100
32,249,1088900220
249,32,1088900340
1237,843,1088901120
1509,42,1088901600
1730,249,1088902140
1730,1713,1088902200
1713,1730,1088902500
32,393,1088903160
1346,1472,1088904360
1647,482,1088905260
1736,318,1088905320
1736,109,1088905380
249,1730,1088905500
249,1629,1088905560
1713,1629,1088905620
249,1312,1088906040
249,1111,1088906340
1111,249,1088906460
482,1647,1088906460
249,1111,1088906580
1111,249,1088906760
249,1111,1088906820
249,569,1088907420
1667,447,1088908020
249,598,1088908320
1713,598,1088908380
741,495,1088908380
1713,1130,1088908920
1713,975,1088909100
975,1713,1088909340
1713,975,1088909340
1713,1346,1088909880
975,1713,1088910660
249,1546,1088911440
249,1255,1088911980
249,1624,1088913060
249,1665,1088913480
249,393,1088914440
393,249,1088914440
525,32,1088915700
525,155,1088915880
1190,394,1088916120
843,249,1088916540
843,1237,1088916600
1730,249,1088917680
1346,1713,1088917800
1346,719,1088917860
969,249,1088918580
1725,969,1088918700
969,847,1088918760
969,1725,1088918880
969,739,1088919540
561,95,1088920200
249,969,1088920980
155,525,1088921160
249,1542,1088921580
249,1485,1088921700
468,537,1088922180
32,525,1088922360
1725,969,1088923260
249,1673,1088923380
1713,969,1088923440
249,378,1088923440
1713,378,1088923500
375,167,1088923800
1231,32,1088923800
557,843,1088923860
1130,1713,1088924820
1624,725,1088925300
1624,249,1088925360
447,1667,1088926440
1713,1029,1088927340
1118,1713,1088927340
1713,1118,1088927400
1118,1713,1088927400
1733,1713,1088928900
847,969,1088930040
1713,1644,1088930040
1280,768,1088935020
809,249,1088937180
809,847,1088937180
809,1713,1088937240
167,1409,1088949900
1431,431,1088955060
969,1725,1088962560
249,212,1088963760
212,249,1088964840
212,303,1088965020
525,32,1088965080
249,212,1088965080
525,155,1088965320
430,536,1088965560
430,194,1088965620
430,277,1088965680
430,638,1088965680
430,69,1088965680
430,297,1088965740
430,72,1088965740
430,323,1088965740
430,475,1088965800
430,27,1088965860
430,44,1088965860
430,144,1088965860
430,8,1088965980
430,175,1088966040
430,97,1088966100
430,260,1088966160
430,220,1088966220
249,1395,1088966340
249,997,1088966400
1713,536,1088967180
1713,809,1088967360
1713,1737,1088967420
1314,1346,1088968200
1346,1314,1088968320
615,245,1088968440
1644,1713,1088968620
1713,1644,1088968680
1181,620,1088969220
1158,1072,1088970120
431,1431,1088970660
431,396,1088970660
1540,48,1088972340
1540,781,1088972460
9,1343,1088972580
9,1731,1088972580
1540,518,1088972700
1488,32,1088972820
809,1713,1088972940
242,1178,1088973060
245,615,1088974560
1713,809,1088974980
1713,474,1088979360
1540,1738,1088979480
32,1488,1088980020
32,474,1088980080
1548,1713,1088981100
1713,1548,1088983620
72,430,1088983740
1647,482,1088983860
1647,714,1088983980
1644,1713,1088984220
1713,1644,1088984340
1713,1647,1088984460
1647,1713,1088984700
1738,1540,1088985180
1713,1647,1088985600
1343,1113,1088985720
1343,582,1088985720
1343,9,1088985780
1644,1713,1088985840
1713,1644,1088986020
1644,1713,1088986380
1181,620,1088988000
175,224,1088988180
620,1181,1088989740
191,429,1088990040
191,952,1088990100
209,1699,1088991120
394,1190,1088991300
1713,61,1088992260
620,1644,1088992320
1434,81,1088992440
1434,85,1088992500
1434,1679,1088992680
620,27,1088992680
1434,1312,1088993340
1434,1562,1088993640
1434,1312,1088994480
1540,1738,1088994540
1181,620,1088995380
1509,1624,1088996880
620,1181,1088996880
342,523,1088998080
708,1713,1089002880
708,557,1089003000
708,1500,1089003180
1713,1739,1089003840
1667,1231,1089004800
233,193,1089005100
443,32,1089005580
443,1409,1089005880
443,42,1089006000
1142,1415,1089006420
199,1739,1089007440
97,726,1089007560
1562,1434,1089007980
1739,1713,1089007980
1739,199,1089008100
63,193,1089008400
63,1520,1089008400
415,997,1089008460
204,456,1089010740
32,443,1089010860
9,1343,1089011100
809,1713,1089011760
1406,495,1089011880
959,699,1089013020
1713,809,1089013860
1042,32,1089014820
1472,1346,1089014940
843,557,1089015000
620,1487,1089015180
858,701,1089015300
1520,63,1089015900
283,69,1089017340
878,783,1089017460
48,1540,1089017640
1485,249,1089017700
249,1485,1089018120
1346,1472,1089018420
540,1142,1089032880
1,312,1089032880
719,1346,1089036300
1575,142,1089045480
249,502,1089046200
249,1344,1089046860
1509,1680,1089047700
249,809,1089047820
809,1713,1089047880
809,249,1089047880
249,809,1089047940
809,249,1089048000
249,809,1089048120
809,249,1089048180
249,809,1089048240
249,1244,1089049140
1244,249,1089049140
249,561,1089049860
561,249,1089050400
163,986,1089050460
249,561,1089050520
249,394,1089050520
9,1338,1089050880
249,1231,1089051360
708,281,1089052740
474,249,1089052800
482,1647,1089052860
249,474,1089053100
249,708,1089053160
474,249,1089053580
249,474,1089054000
415,997,1089054120
95,1387,1089054720
214,697,1089055020
1540,1379,1089055260
1344,249,1089055260
249,474,1089055320
249,1302,1089055860
67,1338,1089056040
249,1739,1089056400
409,1713,1089056640
1713,409,1089056700
220,430,1089057420
474,249,1089057540
474,1158,1089057600
1181,620,1089058200
160,429,1089058740
160,1181,1089058740
1021,1069,1089059220
1732,259,1089059460
1346,719,1089060000
249,61,1089060240
1540,48,1089060360
1540,47,1089060420
342,523,1089062040
1472,1346,1089062340
249,97,1089062640
27,430,1089063120
394,249,1089063360
249,394,1089063960
1713,809,1089064860
308,1346,1089065460
27,620,1089069060
1158,474,1089070680
312,194,1089072540
1713,525,1089072840
525,1713,1089072900
1343,9,1089072960
1713,525,1089072960
525,1713,1089073140
525,1713,1089073200
1713,525,1089073200
525,1713,1089073200
1713,525,1089073200
1713,525,1089073260
1190,394,1089073920
1190,393,1089074040
1190,1111,1089074160
697,214,1089074340
67,697,1089074400
48,1540,1089074880
1240,809,1089075720
474,1158,1089076380
389,249,1089076620
1739,249,1089076620
249,1739,1089076800
1548,1713,1089077640
1740,504,1089077700
249,1136,1089077700
1647,1713,1089078600
1647,482,1089078600
1181,249,1089080700
1387,95,1089081000
1387,1713,1089081000
1713,1548,1089081540
1713,1647,1089081600
1346,1472,1089082020
1713,1346,1089082200
1408,1624,1089082200
1026,1713,1089083220
1026,1716,1089083220
1346,1713,1089083400
1713,1346,1089083520
1713,1026,1089083580
214,697,1089084540
1295,431,1089085920
1713,599,1089086100
768,1280,1089086280
249,678,1089086760
1713,1733,1089086820
482,1647,1089088260
52,1698,1089088560
249,865,1089088920
249,52,1089089160
474,32,1089090180
474,1713,1089090180
249,44,1089090900
249,1142,1089090960
1142,249,1089091020
249,1142,1089091080
1231,1738,1089091320
1231,984,1089091380
1231,249,1089091380
1255,1342,1089091440
1142,540,1089091560
1142,249,1089091620
1285,1190,1089091740
249,1142,1089091740
249,1280,1089091860
1285,1644,1089091920
1285,1387,1089092040
1280,768,1089092100
1280,249,1089092160
1644,1285,1089092340
1285,27,1089092400
1644,620,1089092520
557,708,1089092580
1142,249,1089092640
1285,1644,1089092640
249,1142,1089092700
1644,1285,1089093240
557,843,1089093360
1738,1231,1089093420
1727,143,1089093540
843,557,1089093720
557,1280,1089093840
843,1237,1089093960
1644,1285,1089094020
557,843,1089094080
1285,1644,1089094080
1285,1644,1089094140
494,389,1089094620
1285,437,1089094680
708,557,1089094800
1285,708,1089094800
1282,1647,1089094920
708,1285,1089094920
1285,708,1089094980
557,1644,1089095160
557,708,1089095340
494,389,1089095760
32,474,1089096360
9,1343,1089096540
984,1231,1089097440
1472,1346,1089097620
843,557,1089097740
249,42,1089098100
377,95,1089098220
1026,1713,1089098280
193,233,1089098760
193,1434,1089098880
193,393,1089098880
557,843,1089099240
249,518,1089100560
1713,1652,1089101040
1158,474,1089101160
598,652,1089102120
843,557,1089102540
1673,249,1089102600
1346,1472,1089102900
1713,1280,1089104220
95,1387,1089104220
1713,1585,1089104280
1280,1713,1089104400
1585,1713,1089104400
1713,1585,1089104580
1585,1568,1089104580
1585,1713,1089104700
1713,1585,1089104820
1713,462,1089104940
1585,1713,1089105000
1713,1585,1089105060
1713,1665,1089105480
95,447,1089105900
726,97,1089106920
189,483,1089107160
1717,1739,1089109620
540,1142,1089110640
95,626,1089111660
163,1026,1089111840
95,561,1089111960
95,1161,1089112200
95,960,1089112260
95,1673,1089112320
719,1346,1089112560
95,719,1089113340
27,1285,1089129240
1395,249,1089130980
495,741,1089132240
495,1406,1089132300
620,1181,1089133020
620,27,1089133260
1346,719,1089133740
708,557,1089134940
36,1713,1089135720
1713,36,1089135900
27,620,1089138240
1342,1343,1089138720
1713,708,1089138780
1059,713,1089139560
1142,540,1089139740
281,708,1089142320
1231,984,1089142740
617,1713,1089143160
1713,617,1089143520
1713,617,1089143700
617,1713,1089144360
1713,617,1089144420
984,1231,1089144660
1728,312,1089147600
1713,561,1089147900
1728,312,1089147900
561,95,1089148560
561,249,1089148740
561,1713,1089148860
63,1520,1089148920
1540,48,1089149580
1540,1520,1089149580
1285,27,1089150120
1285,1313,1089150240
1509,1285,1089150420
1285,1509,1089150660
1688,277,1089150840
1688,1647,1089150900
1136,249,1089151080
48,1540,1089153420
95,561,1089153660
249,1395,1089154740
249,1136,1089154740
1158,1072,1089156000
1713,143,1089156540
143,1727,1089156600
143,1713,1089156600
809,1240,1089156840
1231,984,1089157380
1540,48,1089157680
1713,143,1089158460
1181,620,1089159300
518,249,1089159480
124,1255,1089159600
652,598,1089159840
652,598,1089160140
1313,1285,1089160380
557,708,1089160440
1346,346,1089160560
1415,1142,1089160620
143,1713,1089161400
1488,32,1089162480
1727,143,1089162960
249,1488,1089163800
249,725,1089163800
474,32,1089164100
474,1158,1089164160
1624,1509,1089164220
1488,249,1089164220
249,1488,1089164280
1624,1408,1089164280
249,1488,1089164760
1029,1713,1089164880
1513,1737,1089165240
1513,1737,1089165300
1237,843,1089165300
1737,219,1089165300
1737,219,1089165300
1513,1737,1089165300
1737,277,1089165600
1737,1127,1089165660
1737,1255,1089165780
144,430,1089165840
1127,1251,1089165840
1737,1255,1089165900
32,1488,1089165900
1737,1408,1089166080
1737,1513,1089166140
1343,9,1089166200
1737,1157,1089166560
1737,415,1089166620
1737,415,1089166740
1343,1342,1089166740
1343,1342,1089166860
249,1343,1089167100
1737,220,1089167340
1667,799,1089168240
1667,144,1089168300
799,1667,1089168540
1343,249,1089168780
561,95,1089168840
713,884,1089170160
713,727,1089170220
1255,124,1089170220
713,1059,1089170340
1255,1737,1089170400
249,1343,1089171420
249,394,1089171600
1408,1737,1089174180
1408,1624,1089174240
1395,341,1089174780
1136,249,1089175020
249,1136,1089175500
415,1737,1089175560
1142,1415,1089175980
1713,143,1089176580
1406,495,1089176580
1472,1346,1089177420
1346,1472,1089177960
447,95,1089179880
714,1647,1089180240
878,537,1089180360
249,868,1089180540
1009,1585,1089180600
1713,1029,1089180720
537,468,1089180720
537,878,1089181140
1009,27,1089181200
1713,1026,1089181260
495,1406,1089181320
595,191,1089181560
1346,518,1089181620
878,537,1089181740
1009,1346,1089182700
708,281,1089182880
1009,537,1089183180
249,708,1089183480
1346,1009,1089183720
249,1731,1089183960
191,595,1089184380
1332,1545,1089185160
81,1434,1089185340
557,843,1089186960
1562,809,1089187500
809,1562,1089189660
1562,809,1089190260
788,9,1089190500
788,67,1089190500
1713,788,1089190500
1713,938,1089190680
843,557,1089191400
1240,809,1089191760
1632,1039,1089194700
809,1562,1089212100
809,1240,1089212280
27,1009,1089212340
809,847,1089212460
792,1036,1089212580
27,1285,1089216360
281,708,1089217260
518,1346,1089221520
211,525,1089221880
525,211,1089221940
211,525,1089222000
525,211,1089222120
525,211,1089222240
812,378,1089222960
812,378,1089222960
620,1181,1089225840
1190,1285,1089226620
48,1540,1089229440
518,1339,1089232800
1415,1142,1089233160
1346,518,1089233160
518,1346,1089233700
518,249,1089233700
429,191,1089234660
429,160,1089234720
67,788,1089234840
1342,1255,1089236700
582,861,1089236760
1255,1342,1089237000
1342,1255,1089237060
1255,1342,1089237120
1059,713,1089237720
1731,9,1089237900
1572,1712,1089238800
1488,249,1089238860
1488,32,1089238860
1488,518,1089238920
1285,1190,1089239160
1285,27,1089239460
1713,27,1089240360
27,1713,1089240540
1713,27,1089240540
27,1713,1089240660
1713,27,1089240660
27,1713,1089240780
1069,1727,1089241620
1069,1717,1089241680
1713,1342,1089241860
1255,1231,1089242220
1406,495,1089242340
8,430,1089243240
1346,518,1089243480
1343,249,1089243480
1545,1332,1089244860
1509,1285,1089245040
1509,1624,1089245040
249,1343,1089245460
518,1488,1089246120
518,1346,1089246480
1624,1509,1089246480
191,429,1089246540
1713,1282,1089247200
1282,1713,1089247200
1282,1713,1089247200
1713,1282,1089247320
1282,1713,1089247500
847,809,1089247680
1343,249,1089247740
32,1488,1089247800
1713,1282,1089247800
1282,1713,1089247980
1713,1282,1089248160
1737,415,1089248520
1282,1713,1089248520
1737,1513,1089248580
1737,710,1089248640
172,639,1089248700
1713,1282,1089248700
1282,1713,1089248760
1713,1282,1089248820
52,249,1089249720
1240,809,1089251700
1231,1255,1089251700
725,249,1089252840
557,843,1089253860
809,1240,1089254220
809,847,1089254700
1346,518,1089255360
67,1665,1089255540
398,1013,1089255900
536,1713,1089256320
536,430,1089256320
708,281,1089257340
708,249,1089257400
201,143,1089257640
719,1346,1089259500
1346,719,1089260640
984,1231,1089261120
532,536,1089261360
1667,1579,1089261600
1667,1346,1089261780
1737,1494,1089262080
1737,1639,1089262140
1727,1069,1089262500
415,1737,1089262740
346,1346,1089263040
249,725,1089263340
1346,1667,1089263340
1346,346,1089263400
1013,398,1089264360
1280,1287,1089264720
1287,1280,1089264780
1036,792,1089265200
281,708,1089265260
249,1136,1089265560
398,447,1089265740
429,191,1089265980
1231,984,1089266460
1500,1346,1089267360
1713,437,1089267780
518,1346,1089267780
249,843,1089268140
843,557,1089268140
1255,1231,1089268140
843,249,1089268140
249,843,1089268260
843,249,1089268320
12,1312,1089268440
249,843,1089269520
447,398,1089270660
557,843,1089270960
843,557,1089272280
557,843,1089272340
843,557,1089272340
557,843,1089272460
621,95,1089272760
984,1231,1089273060
984,1231,1089273120
1562,1434,1089273660
1181,620,1089275100
843,557,1089275880
1339,1491,1089276600
620,1181,1089277080
1339,1546,1089279000
1346,1500,1089292800
1346,518,1089293100
518,1346,1089297660
1136,249,1089300060
394,1190,1089305400
394,1190,1089305640
1190,394,1089305940
727,713,1089306120
1190,394,1089306420
1190,394,1089306840
495,1406,1089306960
394,1190,1089306960
1312,12,1089307020
394,1190,1089307080
1178,242,1089307080
27,1285,1089307620
626,95,1089309780
1741,783,1089312060
1342,1713,1089312360
1741,798,1089312420
1741,815,1089312540
211,44,1089312540
1741,1049,1089313380
1546,1339,1089313740
1713,1313,1089314520
1488,518,1089315240
1488,32,1089315300
1190,394,1089316140
1339,1546,1089317340
1540,48,1089317400
1313,1713,1089318480
768,1280,1089318960
346,1346,1089319200
1346,346,1089319320
346,1346,1089319500
398,447,1089319560
1346,346,1089320040
143,201,1089320280
12,1312,1089320940
822,727,1089321000
12,67,1089321000
155,525,1089321060
346,1346,1089322020
1346,346,1089322500
346,1346,1089322560
346,1346,1089322620
1346,518,1089322800
1346,346,1089322920
1240,809,1089323040
518,1488,1089324120
1280,768,1089325980
1231,984,1089327540
1231,984,1089327660
1312,12,1089328260
32,1488,1089329640
1713,36,1089329700
201,143,1089330180
85,1434,1089331320
249,85,1089332100
699,959,1089332400
224,175,1089333600
36,1713,1089333960
809,1240,1089334800
1713,1493,1089336600
1493,1713,1089336600
176,1493,1089336660
1713,1493,1089336660
557,843,1089336660
1713,536,1089336720
1713,1342,1089336780
1493,176,1089336780
1493,1713,1089336780
1713,1313,1089336780
176,1493,1089336900
1493,176,1089336960
176,1493,1089336960
1713,36,1089337020
1493,176,1089337140
176,1493,1089337320
1493,176,1089337380
176,1493,1089337500
1713,1742,1089337500
1493,176,1089337500
176,1493,1089337560
924,768,1089337560
924,768,1089337620
1493,176,1089337680
176,1493,1089337740
1493,176,1089337800
176,1493,1089337860
1493,176,1089337920
176,1493,1089337980
1493,176,1089338160
176,1493,1089338340
547,1616,1089339300
1346,367,1089339480
1181,620,1089340260
547,143,1089341340
1713,1742,1089343800
1713,1313,1089343860
172,1647,1089344040
1713,1743,1089345060
1540,1744,1089347460
1406,495,1089348180
711,547,1089349440
1644,557,1089349860
249,1238,1089350580
674,1742,1089350760
1744,1540,1089350760
851,312,1089351180
249,1644,1089352080
595,191,1089354180
595,1526,1089354300
12,1312,1089355200
1540,1744,1089355260
1540,1744,1089355260
843,557,1089355740
176,1745,1089355800
1744,1540,1089355980
1540,1744,1089356340
1713,1493,1089356820
1493,1474,1089356880
1493,1713,1089356880
1493,1113,1089356940
1713,1493,1089357000
1493,1713,1089357060
1713,1493,1089357180
1493,1713,1089357240
557,843,1089357360
557,843,1089357480
1113,1493,1089358500
843,557,1089360720
1009,27,1089361020
1746,1021,1089361740
341,1395,1089362100
708,281,1089362280
674,1346,1089364200
191,429,1089364260
191,595,1089364500
1240,809,1089368100
727,822,1089368400
1029,1713,1089373260
783,1741,1089379200
1644,249,1089384840
557,843,1089386520
249,1644,1089391860
27,1009,1089392700
1190,394,1089394020
1313,1713,1089394920
281,708,1089395280
44,211,1089397560
1730,1746,1089397680
199,1346,1089397740
1730,1034,1089397740
1730,1042,1089398040
1387,95,1089399120
211,44,1089402120
211,93,1089402240
794,1118,1089402900
794,277,1089402960
1746,1029,1089404700
1644,249,1089405780
1314,1346,1089406440
1713,1029,1089408300
1713,1313,1089408420
447,398,1089408720
367,1346,1089409320
1346,367,1089411000
1434,193,1089411300
1434,85,1089411840
1434,81,1089411900
1434,1562,1089411960
1346,1314,1089415020
1343,212,1089415560
1713,605,1089416580
605,1713,1089416640
1713,605,1089416820
312,851,1089417120
1713,1346,1089417540
1346,1713,1089417660
1713,1346,1089417780
1346,1713,1089417960
1713,1346,1089418080
1346,1713,1089418320
592,249,1089418440
592,871,1089418560
176,1747,1089419160
176,475,1089419280
475,176,1089419340
176,475,1089419400
475,176,1089419400
1713,1346,1089419460
249,1644,1089420900
249,1489,1089420960
1346,1713,1089421320
1713,1346,1089421740
878,438,1089422580
1748,384,1089422700
878,1489,1089422760
67,1748,1089424800
398,447,1089426060
1472,1346,1089428100
1118,794,1089429360
1312,12,1089429540
1346,1713,1089429660
1312,12,1089429780
1713,1346,1089429960
1313,1713,1089432420
429,191,1089433200
429,1680,1089433320
1749,1734,1089434160
1749,1727,1089434340
1727,1749,1089434400
1749,346,1089434400
1727,353,1089434580
1667,537,1089434760
1749,995,1089434760
1727,471,1089435120
1667,8,1089435540
1644,249,1089435840
537,1009,1089436500
249,1644,1089437520
1669,1665,1089438660
1395,341,1089438720
537,1667,1089439380
12,1312,1089439500
12,1312,1089439740
739,969,1089440220
1647,1713,1089441240
1647,482,1089441240
1647,1282,1089441300
1647,1688,1089441300
249,447,1089441420
447,398,1089441480
1647,714,1089441480
1713,1647,1089441660
1667,843,1089441840
447,249,1089442020
249,1742,1089443160
843,1667,1089443280
19,1742,1089443520
193,1742,1089443520
1339,1624,1089446040
346,1749,1089446100
1749,346,1089446160
1749,346,1089446280
1713,175,1089449040
843,193,1089449100
557,1644,1089450120
984,1231,1089451140
1669,454,1089451380
1513,1520,1089451560
1669,437,1089451560
1520,1540,1089451740
1520,63,1089451860
1520,1513,1089452100
1742,211,1089452100
1520,1513,1089452160
1669,1521,1089452220
1520,912,1089452280
1513,1520,1089452340
1520,1513,1089452340
1513,1520,1089452340
1520,1513,1089452400
1513,1520,1089452460
1513,1520,1089452520
1513,1520,1089452520
1520,1513,1089452520
1520,1513,1089452580
1669,204,1089452580
1513,1520,1089452760
1669,979,1089452820
1520,1513,1089452940
1513,1520,1089453000
1488,518,1089453060
1029,1746,1089453120
1520,1513,1089453240
1669,784,1089453360
1513,1520,1089453600
1520,1513,1089453660
1513,1520,1089453660
1513,1520,1089453720
1669,1056,1089453720
1520,1513,1089453780
1669,561,1089454440
1727,97,1089454500
1669,460,1089454620
1669,391,1089454740
1669,1423,1089455040
191,429,1089456240
851,312,1089467460
342,971,1089473700
1026,1713,1089475920
1312,12,1089479040
1312,12,1089479100
1312,12,1089479280
1440,288,1089479640
1624,1339,1089481560
561,1669,1089483720
1669,561,1089483840
367,1346,1089484800
95,561,1089485040
95,447,1089485160
95,621,1089485220
95,626,1089485280
95,1387,1089485280
768,924,1089486660
1190,1285,1089487380
768,1280,1089487380
346,1644,1089487680
193,843,1089488400
1540,1520,1089488460
1540,1669,1089488520
822,727,1089491280
822,1642,1089491460
822,1339,1089491760
595,191,1089492540
211,1742,1089492960
211,93,1089493080
1713,135,1089493920
1332,1069,1089494040
1713,1346,1089494100
1346,367,1089494160
1644,249,1089495240
1644,557,1089495300
1644,346,1089495480
398,447,1089496140
1741,783,1089498240
233,193,1089498360
233,1738,1089498780
233,1013,1089499140
1713,233,1089499320
32,72,1089499440
233,1713,1089499740
233,810,1089499740
1713,233,1089499800
1738,233,1089499800
233,1738,1089500040
1332,1545,1089500040
233,1713,1089500040
1713,233,1089500340
93,211,1089500880
93,36,1089501120
1346,1472,1089501300
233,1713,1089501780
1738,233,1089501840
233,1738,1089502080
1738,233,1089502680
233,1738,1089502740
1738,233,1089503160
561,1669,1089503160
233,1738,1089503280
1671,438,1089503400
1738,233,1089503400
211,93,1089503400
233,1738,1089503700
1713,233,1089503760
561,95,1089503760
233,1713,1089503820
1713,561,1089503820
1713,233,1089503940
1738,233,1089504060
431,561,1089504120
431,85,1089504180
431,1644,1089504720
1644,431,1089504780
233,1738,1089505020
233,1713,1089505080
361,1436,1089505140
1713,233,1089505620
561,1713,1089505680
561,431,1089505740
1713,561,1089505800
1136,233,1089505860
1742,211,1089506280
233,1136,1089506400
36,93,1089506460
1669,1540,1089507360
1669,561,1089508020
341,1395,1089508020
783,1741,1089509640
1387,95,1089511020
1472,1346,1089513300
1346,1472,1089514860
1423,1669,1089516720
431,1644,1089518100
431,561,1089518220
1748,67,1089520320
1406,1748,1089520500
1013,233,1089520500
1748,1406,1089520920
1748,1406,1089520980
1667,620,1089521400
843,193,1089521580
1406,1748,1089521880
1748,1406,1089521940
1406,1748,1089522060
1406,1744,1089522300
1285,27,1089522600
1285,8,1089522660
1285,1565,1089522960
1545,1332,1089523380
1713,1585,1089525420
447,95,1089525600
447,398,1089525840
447,398,1089526200
1741,783,1089527700
1724,1713,1089527760
1724,1543,1089527880
398,447,1089529140
1744,1406,1089529440
1713,1724,1089529740
1647,1713,1089531180
1647,1669,1089531420
1669,1647,1089532980
1669,1423,1089533040
1543,1712,1089533220
1543,1739,1089533280
1472,1346,1089533520
1713,1647,1089537720
1346,1472,1089549840
8,1285,1089550320
518,1488,1089567960
1136,233,1089568260
12,1312,1089570120
12,1312,1089570180
1198,1746,1089571320
367,1346,1089571740
211,1742,1089572400
1644,431,1089572940
1346,367,1089574440
1724,1713,1089574680
1312,12,1089575160
12,1312,1089575280
1312,12,1089575280
12,1312,1089575280
12,1312,1089575280
1312,12,1089575340
1312,12,1089575340
1338,9,1089575820
1338,67,1089575820
1338,341,1089575940
1742,211,1089576660
1713,1724,1089576840
1713,1313,1089576900
1338,1042,1089577020
346,1644,1089577380
1231,984,1089578460
288,1440,1089578760
1713,1742,1089579300
1644,346,1089580200
233,1676,1089582120
233,1676,1089582120
233,1676,1089582120
233,1136,1089582420
42,249,1089582780
1285,8,1089583200
1712,1572,1089583920
1713,1563,1089585060
1132,1285,1089589200
234,969,1089589800
1285,1132,1089589920
1132,1285,1089590040
1285,1132,1089590160
1487,620,1089590460
1132,1285,1089590460
1487,1520,1089590580
1285,1132,1089590700
1724,1713,1089590820
1132,1285,1089591000
708,281,1089591420
1285,1132,1089591780
32,1132,1089592440
32,1072,1089592620
1136,233,1089594540
969,234,1089594660
1282,1647,1089595020
969,847,1089595080
969,739,1089595140
346,1644,1089596460
749,474,1089598140
557,1644,1089598740
474,749,1089599580
431,1644,1089599940
1339,474,1089599940
431,1624,1089600060
601,400,1089600540
1489,249,1089601740
9,1343,1089601800
1489,878,1089601860
9,788,1089601920
9,1338,1089602160
674,1338,1089604620
674,168,1089604920
378,812,1089605940
1624,431,1089606060
878,1489,1089606240
1423,1669,1089606420
561,1713,1089606660
1750,1338,1089606900
561,431,1089607260
447,398,1089611940
1132,9,1089612000
1734,1436,1089613020
454,1669,1089613140
212,1343,1089613320
644,1749,1089613440
1741,277,1089614460
1280,768,1089614520
211,36,1089614520
1741,297,1089615120
341,1338,1089615300
1741,1282,1089616140
1741,475,1089616560
1741,475,1089616560
1741,475,1089616620
1741,475,1089616620
36,211,1089616860
431,1624,1089617220
8,1285,1089617520
1741,1497,1089617520
1741,899,1089617700
431,561,1089617760
1487,974,1089618300
1436,1734,1089618480
1669,454,1089619080
1669,1423,1089619860
189,44,1089620040
1741,537,1089620400
1669,974,1089620580
1579,1667,1089620820
1741,783,1089620880
1741,783,1089620880
431,1579,1089621000
822,727,1089622620
727,822,1089622920
822,727,1089623160
644,8,1089623340
504,1740,1089630720
3,176,1089632760
3,199,1089632760
3,374,1089632760
3,252,1089632760
3,242,1089632760
3,475,1089632760
3,652,1089632760
3,288,1089632760
1713,3,1089632760
3,172,1089632760
3,1190,1089632760
3,640,1089632760
3,26,1089632760
3,1103,1089632760
3,1167,1089632760
3,72,1089632760
3,32,1089632760
3,68,1089632760
3,1371,1089632760
3,498,1089632760
3,790,1089632760
3,1154,1089632760
3,1662,1089632760
3,881,1089632760
3,840,1089632760
3,302,1089632760
3,2,1089632760
3,62,1089632760
3,1185,1089632760
3,1185,1089632760
3,308,1089632760
3,846,1089632760
3,1110,1089632760
3,32,1089632760
3,865,1089632760
3,697,1089632760
3,740,1089632760
3,1237,1089632760
3,1340,1089632760
3,1340,1089632760
3,408,1089632760
3,26,1089632760
3,700,1089632760
3,700,1089632760
3,249,1089632760
3,1117,1089632760
3,1620,1089632760
3,1344,1089632760
3,810,1089632760
3,1231,1089632760
3,782,1089632760
3,1315,1089632760
3,800,1089632760
3,1751,1089632760
3,1440,1089632760
3,1281,1089632760
3,224,1089632760
3,569,1089632760
3,645,1089632760
3,249,1089632760
3,687,1089632760
3,482,1089632760
3,752,1089632760
3,1270,1089632760
3,1127,1089632760
3,1237,1089632760
3,1352,1089632760
3,731,1089632760
3,1335,1089632760
3,2,1089632760
3,2,1089632760
3,681,1089632760
3,1415,1089632760
3,545,1089632760
3,26,1089632760
3,1349,1089632760
